Bil,Peringkat Sekolah,PPD,Kod Sekolah,NamaSekolah,AlamatSurat,PoskodSurat,BandarSurat,Negeri,NoTelefon,NoFax,CountOfKPUtama,TOTAL_STUDENT,RATIO_STUDENT_RATIO,Lat,Lng
1603,Rendah,PPD HULU SELANGOR,BBC5027,SJK(C) CHOONG CHEE,"JALAN BESAR, HULU YAM LAMA",44300,BATANG KALI,SELANGOR,0360752973,0360752973,15,177,11.8,3.453297,101.6405921
1604,Rendah,PPD HULU SELANGOR,BBC5028,SJK(C) BUKIT FRASER,JALAN PADANG,49000,BUKIT FRASER,SELANGOR,093622390,093622390,3,2,0.666666667,0,0
1605,Rendah,PPD HULU SELANGOR,BBC5029,SJK(C) KALUMPANG,KAMPUNG BARU KALUMPANG,44100,KERLING,SELANGOR,0360491664,0360491664,20,218,10.9,3.63807,101.5699421
1606,Rendah,PPD HULU SELANGOR,BBC5030,SJK(C) KAMPUNG GURNEY,ULU YAM BARU,44300,BATANG KALI,SELANGOR,0360752072,0360751513,22,304,13.81818182,3.4684,101.6393501
1607,Rendah,PPD HULU SELANGOR,BBC5031,SJK(C) KERLING,KAMPUNG AIR PANAS,44100,KERLING,SELANGOR,0360481217,0360481217,13,168,12.92307692,3.592164,101.6092159
1608,Rendah,PPD HULU SELANGOR,BBC5032,SJK(C) KHING MING,JALAN SEKOLAH,44000,KUALA KUBU BHARU,SELANGOR,0360641167,0360641167,27,337,12.48148148,3.6822001,101.3893831
1609,Rendah,PPD HULU SELANGOR,BBC5035,SJK(C) RASA,"JALAN KUALA KALI,",44200,RASA,SELANGOR,0360573344,0360573344,24,262,10.91666667,0,0
1610,Rendah,PPD HULU SELANGOR,BBC5037,SJK(C) SERENDAH,JALAN BESAR SERENDAH,48200,SERENDAH,SELANGOR,0360811433,0360811433,32,437,13.65625,3.363928,101.6028641
1611,Rendah,PPD SABAK BERNAM,BBC6030,SJK(C) CHEONG HUA,"SIMPANG 4, BNO",45200,SABAK BERNAM,SELANGOR,0332136260,0332136260,16,185,11.5625,0,0
1612,Rendah,PPD SABAK BERNAM,BBC6031,SJK(C) HAI PING,BAGAN SUNGAI BURUNG,45300,SUNGAI BESAR,SELANGOR,0332242693,0332242693,12,110,9.166666667,3.675398,100.9857899
1613,Rendah,PPD SABAK BERNAM,BBC6032,SJK(C) LUM HUA,JALAN RAJA CHULAN,45200,SABAK BERNAM,SELANGOR,0332161318,0332161318,24,300,12.5,3.7703992,100.9854913
1614,Rendah,PPD SABAK BERNAM,BBC6033,SJK(C) MOON TECK,JALAN MOON TECK,45100,SG. AIR TAWAR,SELANGOR,0332136319,0332136319,12,22,1.833333333,0,0
1615,Rendah,PPD SABAK BERNAM,BBC6034,SJK(C) PHOOI TEE,SUNGAI PULAI,45200,SABAK BERNAM,SELANGOR,0332162051,0332162051,13,91,7,3.7758405,100.9128995
1616,Rendah,PPD SABAK BERNAM,BBC6035,SJK(C) POAY CHNEH,JALAN BAGAN SG. LANG,45100,SG. AIR TAWAR,SELANGOR,0332136100,0332136100,13,99,7.615384615,0,0
1617,Rendah,PPD SABAK BERNAM,BBC6036,SJK(C) SIN MIN,JALAN PANCHANG  BEDENA,45300,SUNGAI BESAR,SELANGOR,60332241257,60332241257,45,837,18.6,3.6922415,100.9627091
1618,Rendah,PPD SABAK BERNAM,BBC6037,SJK(C) PHOOI MIN,TELUK RU & BETING KEPAH,45100,SG AIR TAWAR,SELANGOR,0332137387,0332137387,10,23,2.3,0,0
1619,Rendah,PPD SABAK BERNAM,BBC6038,SJK(C) YOKE KUAN,JALAN GEREJA,45400,SEKINCHAN,SELANGOR,0332410173,0332410205,51,997,19.54901961,3.5087632,101.1049281
1620,Rendah,PPD SABAK BERNAM,BBC6039,SJK(C) KIAN SIT,LORONG 3  SITE A,45400,SEKINCHAN,SELANGOR,0332411722,0332411722,14,89,6.357142857,3.506205,101.105987
1621,Rendah,PPD GOMBAK,BBC7401,SJK(C) CHAP KHUAN,BATU ARANG,48100,BATU ARANG,SELANGOR,0360352254,0360352254,26,326,12.53846154,3.3155177,101.4750896
1622,Rendah,PPD GOMBAK,BBC7402,SJK(C) KHEOW BIN,BATU CAVES,68100,BATU CAVES,SELANGOR,0361850993,0361860993,98,2053,20.94897959,3.236516,101.6816512
1623,Rendah,PPD GOMBAK,BBC7403,SJK(C) KUANG,KAMPUNG BARU KUANG,48050,RAWANG,SELANGOR,0360372936,0360372936,32,507,15.84375,3.2555353,101.5540694
1624,Rendah,PPD GOMBAK,BBC7404,SJK(C) KUNDANG,KAMPUNG BARU KUNDANG,48020,RAWANG,SELANGOR,0360342345,0360342345,41,749,18.26829268,3.276892,101.5127701
1625,Rendah,PPD GOMBAK,BBC7405,SJK(C) SAN YUK,KAMPUNG KENANGA,48000,RAWANG,SELANGOR,0360916391,0360916391,115,2354,20.46956522,3.314331,101.5803731
1626,Rendah,PPD GOMBAK,BBC7406,SJK(C) SELAYANG BARU,"JALAN 45, SELAYANG BARU",68100,BATU CAVES,SELANGOR,0361389089,0361363541,63,1127,17.88888889,3.254845,101.667166
1627,Rendah,PPD GOMBAK,BBC7407,SJK(C) DESA JAYA,KEPONG,52100,KUALA LUMPUR,SELANGOR,0362761185,0362751185,169,3557,21.04733728,3.2162129,101.6328435
1628,Rendah,PPD GOMBAK,BBC7408,SJKC KOTA EMERALD,"LINGKARAN BUKIT EMERALD, TAMAN EMERALD",48000,RAWANG,SELANGOR,0360912386,0360914708,34,575,16.91176471,0,0
1629,Rendah,PPD PETALING UTAMA,BBC8401,SJK(C) CHEN MOH,JALAN 2/32,46000,PETALING JAYA,SELANGOR,0377824982,0377839006,73,1338,18.32876712,3.0843977,101.6444193
1630,Rendah,PPD PETALING UTAMA,BBC8402,SJK(C) DAMANSARA,JALAN TROPICANA UTARA,47410,PETALING JAYA,SELANGOR,0377264568,0377264528,103,2146,20.83495146,3.1279171,101.5816793
1631,Rendah,PPD PETALING PERDANA,BBC8403,SJK(C) KUNG MAN,"BATU 11 ,SERDANG LAMA",43300,SERI KEMBANGAN,SELANGOR,0389486993,0389482169,63,1151,18.26984127,3.018434,101.7092228
1632,Rendah,PPD PETALING PERDANA,BBC8404,SJK(C) HAN MING,"JALAN MASJID, BATU 14,PUCHONG",47100,PUCHONG,SELANGOR,0380611641,0380608640,144,3958,27.48611111,3.0327152,101.618802
1633,Rendah,PPD PETALING PERDANA,BBC8405,SJK(C) SERDANG BARU (1),JALAN SEKOLAH,43300,SERI KEMBANGAN,SELANGOR,0389486644,0389422791,120,2506,20.88333333,3.0237326,101.7026593
1634,Rendah,PPD PETALING PERDANA,BBC8406,SJK(C) SERDANG BARU (2),SERI KEMBANGAN,43300,SERI KEMBANGAN,SELANGOR,0389481176,0389484054,129,3219,24.95348837,3.021998,101.7055411
1635,Rendah,PPD PETALING PERDANA,BBC8407,SJK(C) SUBANG,KAMPUNG BARU SUBANG,40150,SHAH ALAM,SELANGOR,0378461596,0378465412,87,1914,22,3.1292909,101.5221221
1636,Rendah,PPD PETALING UTAMA,BBC8408,SJK(C) SUNGAI WAY,"JALAN SS9A/1, SUNGAI WAY",47300,PETALING JAYA,SELANGOR,0378754705,0378735245,61,1069,17.52459016,3.0872345,101.6209102
1637,Rendah,PPD PETALING UTAMA,BBC8409,SJK(C) SUNGAI BULOH,KAMPUNG BARU SUNGAI BULOH,47000,SUNGAI BULOH,SELANGOR,0361561673,0361561069,75,1438,19.17333333,3.194804,101.5691709
1638,Rendah,PPD PETALING PERDANA,BBC8410,SJK(C) YAK CHEE,BATU 8 KUCHAI PUCHONG,47190,PUCHONG,SELANGOR,0380701161,0380764025,145,3933,27.12413793,3.0634703,101.6374375
1639,Rendah,PPD PETALING UTAMA,BBC8411,SJK(C) YUK CHAI,JLN SS24/1 TAMAN MEGAH,47301,PETALING JAYA,SELANGOR,0378054575,0378063670,155,3468,22.37419355,3.118043,101.609059
1640,Rendah,PPD PETALING UTAMA,BBC8412,SJK(C) YUK CHYUN,BT 6 1/2 JLN KLANG LAMA,46000,PETALING JAYA,SELANGOR,0377820543,0377811227,52,898,17.26923077,3.0848216,101.6267332
1641,Rendah,PPD PETALING UTAMA,BBC8413,SJK(C) PUAY CHAI,JALAN SS 2/54,47300,PETALING JAYA,SELANGOR,0378744363,0378770677,88,1861,21.14772727,3.1172526,101.6260387
1642,Rendah,PPD PETALING PERDANA,BBC8414,SJK(C) LICK HUNG,JALAN SS 19/6,47500,SUBANG JAYA,SELANGOR,0356351333,0356323268,111,2520,22.7027027,3.0653723,101.5767964
1643,Rendah,PPD PETALING UTAMA,BBC8415,SJK(C) PUAY CHAI 2,"JALAN BU3/1, BANDAR UTAMA",47800,PETALING JAYA,SELANGOR,0377264298,0377225564,97,2299,23.70103093,3.1467185,101.6119073
1644,Rendah,PPD PETALING PERDANA,BBC8416,SJK(C) TUN TAN CHENG LOCK,"KOMPLEKS SEK. WAWASAN,PERSIARAN KEWAJIPAN",47630,SUBANG JAYA,SELANGOR,0380232174,0380232174,45,968,21.51111111,3.0353998,101.5880187
1645,Rendah,PPD PETALING PERDANA,BBC8417,SJK(C) CHEE WEN,"USJ 1,  JALAN  SUBANG  MEWAH, SUBANG  MEWAH",47600,SUBANG JAYA,SELANGOR,0380236745,0380236341,116,2598,22.39655172,0,0
1646,Rendah,PPD PETALING UTAMA,BBC8418,SJK(C) DESA JAYA 2,"PERSIARAN PERDANA,BANDAR SRI DAMANSARA",52200,KUALA LUMPUR,SELANGOR,0362720835,0362720636,89,2127,23.8988764,3.1919679,101.6167586
1647,Rendah,PPD PETALING PERDANA,BBC8419,SJK(C) LADANG HARCROFT,"JALAN KASAWARI 11, BANDAR PUCHONG JAYA",47180,PUCHONG,SELANGOR,0380767014,0380767014,90,2206,24.51111111,0,0
1648,Rendah,PPD PETALING UTAMA,BBC8420,SJK(C) CHUNG HWA DAMANSARA,JALAN 17A/1,46400,PETALING JAYA,SELANGOR,0379545129,0379545131,24,305,12.70833333,3.1299537,101.6321033
1649,Rendah,PPD PETALING PERDANA,BBC8421,SJK(C) TUN TAN SIEW SIN,"PERSIARAN PUTRA BISTARI, PUTRA HEIGHT,",47650,SUBANG JAYA,SELANGOR,0351019152,0351019162,28,450,16.07142857,0,0
1650,Rendah,PPD PETALING PERDANA,BBC8422,SEKOLAH JENIS KEBANGSAAN CINA KHENG CHEE,"PERSIARAN INDERA, PUSAT BANDAR PUCHONG, PUCHONG",47100,PETALING,SELANGOR,0169084884,,13,304,23.38461538,3.034935,101.6160451
1651,Rendah,PPD SEPANG,BBC9401,SJK(C) CHIO CHIAO,PEKAN SALAK,43900,SEPANG,SELANGOR,0387061970,0387061970,16,170,10.625,2.78522,101.752047
1652,Rendah,PPD SEPANG,BBC9402,SJK(C) DENGKIL,"DENGKIL,",43800,DENGKIL,SELANGOR,0387688259,0387686029,38,614,16.15789474,2.855878,101.6792119
1653,Rendah,PPD SEPANG,BBC9403,SJK(C) SEPANG,"KAMPUNG BARU,",43900,SEPANG,SELANGOR,0331421848,0331421848,18,192,10.66666667,2.815493,101.7391036
1654,Rendah,PPD SEPANG,BBC9404,SJK(C) SIN MING,"BATU 16, JLN PUCHONG",47100,PUCHONG,SELANGOR,0380613387,0380613387,70,1909,27.27142857,2.9976664,101.620385
1655,Rendah,PPD SEPANG,BBC9405,SJK(C) TCHE MIN,PEKAN SUNGAI PELEK,43950,SUNGAI PELEK,SELANGOR,0331411002,0331411002,26,282,10.84615385,2.6434316,101.71964
1656,Rendah,PPD SEPANG,BBC9406,SJK(C) WAH LIAN,KAMPUNG BARU,43950,SUNGAI PELEK,SELANGOR,0331411267,0331411267,31,414,13.35483871,2.641609,101.71481
1657,Rendah,PPD KLANG,BBD0060,SJK(T) LADANG BATU AMPAT,JALAN KOTA RAJA,41000,KLANG,SELANGOR,0351619703,0351619703,52,656,12.61538462,3.0286412,101.4669601
1658,Rendah,PPD KLANG,BBD0061,SJK(T) LADANG BRAFFERTON,LADANG BRAFFERTON,42200,KAPAR,SELANGOR,0123625406,TIADA,10,34,3.4,3.1252401,101.3998518
1659,Rendah,PPD KLANG,BBD0062,SJK(T) LADANG BUKIT RAJAH,"LOT 27(OFF JALAN HAJI SIRAT BATU BELAH),JALAN SUMAZAU/KU5,BUKIT RAJA",41050,KLANG,SELANGOR,0333446007,0333446007,12,124,10.33333333,0,0
1660,Rendah,PPD KLANG,BBD0072,SJK(T) LADANG EMERALD,"BATU 8, JALAN KAMPUNG JAWA",42450,KLANG,SELANGOR,0351212520,0351212825,41,562,13.70731707,2.9802585,101.5031771
1661,Rendah,PPD KLANG,BBD0074,SJK(T) LADANG HIGHLANDS,"PERSIARAN BATU NILAM 2, BANDAR BUKIT TINGGI 2",41200,KLANG,SELANGOR,0333235274,0333243579,50,761,15.22,2.9919056,101.4424105
1662,Rendah,PPD KLANG,BBD0075,SJK(T) LADANG JALAN ACOB,LADANG JALAN ACOB,42200,KAPAR,SELANGOR,0332593485,0332593485,19,208,10.94736842,3.1252401,101.3998518
1663,Rendah,PPD KLANG,BBD0076,SJK(T) JALAN TEPI SUNGAI,JALAN TEPI SUNGAI OFF JALAN LEMBAGA BANDARAN,41000,KLANG,SELANGOR,0333724173,0333724173,16,83,5.1875,3.0496226,101.4392326
1664,Rendah,PPD KLANG,BBD0077,SJK(T) PERSIARAN RAJA MUDA MUSA,JALAN PERSIARAN RAJA MUDA MUSA,42000,PELABUHAN KLANG,SELANGOR,0331686678,0331656500,58,920,15.86206897,3.0012512,101.3965641
1665,Rendah,PPD KLANG,BBD0078,SJK(T) JALAN MERU,JALAN MERU,41050,KLANG,SELANGOR,0333415593,0333415593,45,589,13.08888889,3.1157825,101.4413752
1666,Rendah,PPD KLANG,BBD0079,SJK(T) METHODIST,JALAN BUKIT KAPAR,42200,KAPAR,SELANGOR,0332500424,0332500424,53,957,18.05660377,3.1474045,101.3870092
1667,Rendah,PPD KLANG,BBD0084,SJK(T) SIMPANG LIMA,"JALAN LANGAT, TAMAN  SRI  ANDALAS",41200,KLANG,SELANGOR,0333242900,0333242600,105,2464,23.46666667,3.0187212,101.4416846
1668,Rendah,PPD KLANG,BBD0092,SJK(T) LDG VALLAMBROSA,"BATU 7, JALAN KAPAR, KAPAR",42200,KLANG,SELANGOR,0332902107,0332902107,37,625,16.89189189,3.1331655,101.3760541
1669,Rendah,PPD KUALA LANGAT,BBD1047,SJK(T) SG MANGGIS,SUNGAI MANGGIS,42700,BANTING,SELANGOR,0331878055,0331878055,19,294,15.47368421,2.826059,101.536619
1670,Rendah,PPD KUALA LANGAT,BBD1053,SJK(T) LDG GADONG,GADONG,42800,TG. SEPAT,SELANGOR,0331481090,0331481090,15,103,6.866666667,0,0
1671,Rendah,PPD KUALA LANGAT,BBD1054,SJK(T) LDG JUGRA,JALAN SULTAN ABDUL SAMAD,42700,BANTING,SELANGOR,0331203193,0331203193,15,211,14.06666667,2.8191425,101.4486363
1672,Rendah,PPD KUALA LANGAT,BBD1055,SJK(T) JENJAROM,JENJAROM,42600,JENJAROM,SELANGOR,0331912401,0331912401,18,214,11.88888889,2.861692,101.4878714
1673,Rendah,PPD KUALA LANGAT,BBD1058,SJK(T) SIMPANG MORIB,SIMPANG MORIB,42700,BANTING,SELANGOR,0331982245,0331982245,17,162,9.529411765,2.7855266,101.4630194
1674,Rendah,PPD KUALA LANGAT,BBD1060,SJK(T) SUNGAI SEDU,SUNGAI SEDU,42700,BANTING,SELANGOR,0331916855,0331916855,12,75,6.25,2.812098,101.5025551
1675,Rendah,PPD KUALA LANGAT,BBD1061,SJK(T) SUNGAI BUAYA,SUNGAI BUAYA,42700,BANTING,SELANGOR,0331872326,0331872326,11,141,12.81818182,2.8459953,101.4908796
1676,Rendah,PPD KUALA LANGAT,BBD1062,SJK(T) TELOK PANGLIMA GARANG,TELOK PANGLIMA GARANG,42500,TELOK PANGLIMA GARANG,SELANGOR,0331229732,0331229732,38,625,16.44736842,2.9121341,101.4637294
1677,Rendah,PPD KUALA LANGAT,BBD1063,SJK(T) PUSAT TELOK DATOK,JALAN ORKID,42700,BANTING,SELANGOR,0331872873,0331872873,38,628,16.52631579,2.8196673,101.5232809
1678,Rendah,PPD KUALA LANGAT,BBD1065,SJK(T) LADANG TUMBUK,TANJUNG SEPAT,42800,TANJUNG SEPAT,SELANGOR,0331973868,0331973868,13,120,9.230769231,0,0
1679,Rendah,PPD KUALA LANGAT,BBD1066,SJK(T) PULAU CAREY SELATAN,"PULAU CAREY SELATAN, KUALA LANGAT,",42960,PULAU CAREY,SELANGOR,0162177163,TIADA,12,35,2.916666667,0,0
1680,Rendah,PPD KUALA LANGAT,BBD1067,SJK(T) PULAU CAREY BARAT,PULAU CAREY BARAT,42960,PULAU CAREY,SELANGOR,0166447273,TIADA,11,85,7.727272727,2.8213219,101.3658004
1681,Rendah,PPD KUALA LANGAT,BBD1068,SJK(T) PULAU CAREY TIMUR,PULAU  CAREY TIMUR,42960,PULAU CAREY,SELANGOR,0124852373,TIADA,12,31,2.583333333,2.8213219,101.3658004
1682,Rendah,PPD KUALA SELANGOR,BBD3048,SJK(T) BESTARI JAYA,JALAN BESAR,45600,BESTARI JAYA,SELANGOR,0332719044,0332716637,39,651,16.69230769,3.3328617,101.3658004
1683,Rendah,PPD KUALA SELANGOR,BBD3049,SJK(T) LDG BRAUNSTON,LADANG BRAUNSTON,45800,JERAM,SELANGOR,019-3042516,TIADA,14,38,2.714285714,3.232016,101.316218
1684,Rendah,PPD KUALA SELANGOR,BBD3051,SJK(T) LDG BUKIT CHERAKA,"LADANG BUKIT CHERAKA,  JALAN SIMPANG TIGA ",45800,JERAM,SELANGOR,0332647922,0332647922,16,161,10.0625,3.2252803,101.3559512
1685,Rendah,PPD KUALA SELANGOR,BBD3052,SJK(T) LDG BKT IJOK,LADANG BUKIT IJOK,45800,JERAM,SELANGOR,0142316819,TIADA,4,3,0.75,3.232016,101.316218
1686,Rendah,PPD KUALA SELANGOR,BBD3055,SJK(T) LDG COALFIELDS,LADANG COALFIELDS,47000,SUNGAI BULOH,SELANGOR,0360381682,0360381682,11,99,9,3.20933,101.5613392
1687,Rendah,PPD KUALA SELANGOR,BBD3056,SJK(T) GHANDIJI,SUNGAI BURONG,45400,SEKINCHAN,SELANGOR,0332411859,0332411859,12,63,5.25,3.506205,101.105987
1688,Rendah,PPD KUALA SELANGOR,BBD3057,SJK(T) LDG HOPEFUL,LADANG HOPEFUL,45600,BESTARI JAYA,SELANGOR,0166097215,TIADA,11,10,0.909090909,3.3328617,101.3658004
1689,Rendah,PPD KUALA SELANGOR,BBD3058,SJK(T) LDG KG BARU,KUALA SELANGOR,45000,KUALA SELANGOR,SELANGOR,0163052597,TIADA,9,16,1.777777778,3.3330234,101.2452947
1690,Rendah,PPD KUALA SELANGOR,BBD3060,SJK(T) LADANG SUNGAI TERAP,LADANG SUNGAI TERAP,45000,KUALA SELANGOR,SELANGOR,0332898029,03-32898029,11,49,4.454545455,3.340184,101.249762
1691,Rendah,PPD KUALA SELANGOR,BBD3061,SJK(T) LDG KUALA SELANGOR,"KM. 1.6, LADANG KUALA SELANGOR",45700,BUKIT ROTAN,SELANGOR,0122583867,TIADA,12,86,7.166666667,3.309522,101.3171332
1692,Rendah,PPD KUALA SELANGOR,BBD3064,SJK(T) LDG RAJA MUSA,LADANG RAJA MUSA,45000,KUALA SELANGOR,SELANGOR,0192606074,,11,55,5,3.340184,101.249762
1693,Rendah,PPD KUALA SELANGOR,BBD3065,SJK(T) BUKIT ROTAN BARU,KM. 7.2 JALAN IJOK KUALA SELANGOR,45700,BUKIT ROTAN,SELANGOR,0162517092,TIADA,11,26,2.363636364,3.309522,101.3171332
1694,Rendah,PPD KUALA SELANGOR,BBD3066,SJK(T) LDG RIVERSIDE,BUKIT BELIMBING,45000,KUALA SELANGOR,SELANGOR,0332812054,0332812054,11,70,6.363636364,3.340184,101.249762
1695,Rendah,PPD KUALA SELANGOR,BBD3068,SJK(T) LDG SELANGOR RIVER,PEJABAT POS BUKIT ROTAN,45700,BUKIT ROTAN,SELANGOR,0332897275,0332897275,9,99,11,3.309522,101.3171332
1696,Rendah,PPD KUALA SELANGOR,BBD3069,SJK(T) LDG SG BULOH,LADANG SUNGAI BULOH,45700,KUALA SELANGOR,SELANGOR,0332811657,0332811657,11,32,2.909090909,3.303593,101.3317605
1697,Rendah,PPD KUALA SELANGOR,BBD3071,SJK(T) LDG SG RAMBAI,LADANG SUNGAI RAMBAI,45600,BESTARI JAYA,SELANGOR,0332717977,0332717977,11,39,3.545454545,3.3328617,101.3658004
1698,Rendah,PPD KUALA SELANGOR,BBD3072,SJK(T) LADANG TUAN MEE,LADANG TUAN MEE,47000,SUNGAI BULOH,SELANGOR,0360382143,0360382143,12,53,4.416666667,3.20933,101.5613392
1699,Rendah,PPD KUALA SELANGOR,BBD3073,SJK(T) VAGEESAR,JALAN TANJONG KERAMAT,45000,KUALA SELANGOR,SELANGOR,0332896736,0332896736,35,556,15.88571429,3.340184,101.249762
1700,Rendah,PPD HULU LANGAT,BBD4051,SJK(T) BANGI,"LADANG BROOME, BANGI",43000,KAJANG,SELANGOR,0389202706,0389258339,14,107,7.642857143,2.9198401,101.780868
1701,Rendah,PPD HULU LANGAT,BBD4053,SJK(T) LDG DOMINION,LADANG DOMINION,43500,SEMENYIH,SELANGOR,0387239080,0387239080,10,20,2,2.9611225,101.82103
1702,Rendah,PPD HULU LANGAT,BBD4055,SJK(T) KAJANG,JALANKOLAM AIR,43000,KAJANG,SELANGOR,0387331590,0387331590,68,1174,17.26470588,2.9919972,101.7908387
1703,Rendah,PPD HULU LANGAT,BBD4057,SJK(T) LDG RINCHING,"23RD MILE, JALAN SEREMBAN",43500,SEMENYIH,SELANGOR,0387231143,0387231143,36,561,15.58333333,2.9691992,101.8338513
1704,Rendah,PPD HULU LANGAT,BBD4060,SJK(T) LADANG SEMENYIH,JALAN BROGA,43500,SEMENYIH,SELANGOR,0387238911,0387238911,30,417,13.9,2.9611225,101.82103
1705,Rendah,PPD HULU LANGAT,BBD4063,SJK(T) LDG WEST COUNTRY 'TIMUR',JALAN 5 SEKSYEN 5 BDR BARU BANGI,43000,KAJANG,SELANGOR,0387364041,0387364041,28,383,13.67857143,2.7308602,101.935017
1706,Rendah,PPD HULU LANGAT,BBD4064,SJK(T) AMPANG,JALAN AMPANG,68000,AMPANG,SELANGOR,0342953179,0342953179,35,498,14.22857143,3.1483857,101.764329
1707,Rendah,PPD HULU SELANGOR,BBD5041,SJK(T) LADANG BATANG KALI,LADANG BATANG KALI,44300,BATANG KALI,SELANGOR,0360570857,0360570857,22,319,14.5,3.4686111,101.6377778
1708,Rendah,PPD HULU SELANGOR,BBD5043,SJK(T) LDG CHANGKAT ASA,LADANG CHANGKAT ASA,35900,TANJUNG MALIM,SELANGOR,054590984,054590984,10,37,3.7,0,0
1709,Rendah,PPD HULU SELANGOR,BBD5044,SJK(T) LDG ESCOT,"LADANG ESCOT,",35900,TANJONG MALIM,SELANGOR,0126478391,TIADA,10,41,4.1,0,0
1710,Rendah,PPD HULU SELANGOR,BBD5045,SJK(T) KUALA KUBU BHARU,JALAN DATO' BALAI,44000,KUALA KUBU BHARU,SELANGOR,0360644255,0360644255,28,368,13.14285714,3.563728,101.6609
1711,Rendah,PPD HULU SELANGOR,BBD5047,SJK(T) LADANG KERLING,LADANG KERLING,44100,KERLING,SELANGOR,60360482499,0360482499,12,54,4.5,3.59379,101.6029372
1712,Rendah,PPD HULU SELANGOR,BBD5048,SJK(T) LADANG KALUMPANG,"LADANG KALUMPANG,",35900,TANJONG MALIM,SELANGOR,054590601,054590601,11,101,9.181818182,0,0
1713,Rendah,PPD HULU SELANGOR,BBD5051,SJK(T) LDG LIMA BELAS,"LADANG LIMA BELAS,",35800,SLIM RIVER,SELANGOR,0123729350,TIADA,7,11,1.571428571,3.830025,101.4046448
1714,Rendah,PPD KUALA SELANGOR,BBD5052,SJK(T) LADANG MINYAK,LADANG MINYAK,45600,BESTARI JAYA,SELANGOR,0169154292,0TIADA,3,1,0.333333333,3.3328617,101.3658004
1715,Rendah,PPD KUALA SELANGOR,BBD5055,SJK(T) LDG NIGEL GARDNER,LADANG NIGEL GARDNER,45600,BESTARI JAYA,SELANGOR,0123490068,TIADA,13,59,4.538461538,3.3328617,101.3658004
1716,Rendah,PPD HULU SELANGOR,BBD5058,SJK(T) LDG SG CHOH,"TAMAN BUKIT TERATAI,",48000,RAWANG,SELANGOR,0360282275,0360282275,30,494,16.46666667,3.370282,101.5670171
1717,Rendah,PPD HULU SELANGOR,BBD5059,SJK(T) BUKIT BERUNTUNG,"BANDAR BARU BUKIT BERUNTUNG,",48300,RAWANG,SELANGOR,0360285213,0360285213,25,391,15.64,3.4025666,101.5518531
1718,Rendah,PPD KUALA SELANGOR,BBD5061,SJK(T) LDG MARY,LADANG MARY,45600,BESTARI JAYA,SELANGOR,0129341437,TIADA,9,16,1.777777778,3.3328617,101.3658004
1719,Rendah,PPD KUALA SELANGOR,BBD5062,SJK(T) LADANG SG TINGGI,LADANG SUNGAI TINGGI,45600,BESTARI JAYA,SELANGOR,0192760784,0TIADA,15,51,3.4,3.3328617,101.3658004
1720,Rendah,PPD SABAK BERNAM,BBD6039,SJK(T) LADANG SUNGAI BERNAM,LADANG SUNGAI BERNAM,45200,SABAK BERNAM,SELANGOR,0125412387,TIADA,7,37,5.285714286,3.7758405,100.9128995
1721,Rendah,PPD SABAK BERNAM,BBD6040,SJK(T) LADANG SABAK BERNAM, Jalan Pejabat Haiwan,45200,SABAK BERNAM,SELANGOR,0332140013,TIADA,13,108,8.307692308,3.7758405,100.9128995
1722,Rendah,PPD GOMBAK,BBD7451,SJK(T) BATU CAVES,BATU CAVES,68100,BATU CAVES,SELANGOR,0361890354,0361890354,83,1537,18.51807229,3.237726,101.681366
1723,Rendah,PPD GOMBAK,BBD7452,SJK(T) BATU ARANG,BATU ARANG,48100,BATU ARANG,SELANGOR,0360352350,0360352350,24,279,11.625,3.315116,101.4758
1724,Rendah,PPD GOMBAK,BBD7453,SJK(T) KUANG,KUANG,48050,RAWANG,SELANGOR,0360372271,0360372271,17,174,10.23529412,3.2580556,101.5547222
1725,Rendah,PPD GOMBAK,BBD7454,SJK(T) BUKIT DARAH,JALAN KUALA SELANGOR,47000,SUNGAI BULOH,SELANGOR,0360381335,0360381335,20,223,11.15,3.2197463,101.5275637
1726,Rendah,PPD GOMBAK,BBD7455,SJK(T) RAWANG,JALAN KUALA GARING,48000,RAWANG,SELANGOR,0360916057,0360916057,66,1130,17.12121212,3.3273682,101.5615359
1727,Rendah,PPD GOMBAK,BBD7456,SJK(T) TAMAN MELAWATI,"JLN MELAWATI 5, TMN MELAWATI",53100,KUALA LUMPUR,SELANGOR,0341053136,0341053136,27,269,9.962962963,3.139003,101.686855
1728,Rendah,PPD PETALING PERDANA,BBD8451,SJK(T) CASTLEFIELD,"BATU 11 3/4, JALAN PUCHONG,",47100,PUCHONG,SELANGOR,0380611767,0380611767,29,456,15.72413793,3.0327152,101.618802
1729,Rendah,PPD PETALING UTAMA,BBD8452,SJK(T) LDG EFFINGHAM,"JALAN BU 11/1,BANDAR UTAMA DAMANSARA",47800,PETALING JAYA,SELANGOR,0377250762,0377250751,31,325,10.48387097,0,0
1730,Rendah,PPD PETALING PERDANA,BBD8453,SJK(T) F E S SERDANG,UNIPUTRA POS SERDANG,43400,SERI KEMBANGAN,SELANGOR,0389484069,0389484069,35,570,16.28571429,2.9920856,101.7180985
1731,Rendah,PPD PETALING PERDANA,BBD8454,SJK(T) PUCHONG,"JALAN BUNGA TANJUNG , BT 14",47100,PUCHONG,SELANGOR,0380622649,0380622649,61,1102,18.06557377,0,0
